@relation german-weka.filters.unsupervised.instance.Randomize-S42

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute class {class1,class2}

@data
1.1315,2.2471,0.42008,-0.10345,3.3576,0.56645,0.5098,0.91802,0.4491,-0.30353,-1.6716,0.61131,0.12782,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
-0.4588,-0.48952,-0.50318,-0.10345,-0.87477,-0.69936,1.3374,0.91802,0.4491,-0.30353,0.14043,0.61131,0.12782,0.4606,0.13364,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class1
-0.4588,-0.98708,-0.50318,-0.028632,-0.73413,-0.69936,0.5098,0.91802,-0.96317,-0.30353,1.0465,-0.34088,2.7651,0.4606,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,2.2471,-0.50318,-0.10345,2.4624,1.8323,0.5098,0.91802,0.4491,-0.30353,0.14043,0.61131,0.12782,-0.95663,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,2.2471,1.3433,-0.10345,0.10867,1.8323,1.3374,0.91802,0.4491,-0.30353,-1.6716,-1.2931,1.0069,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-1.2359,-0.50318,-0.078513,-1.0374,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,-1.6716,-1.2931,-0.75127,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.7383,-0.50318,0.04619,-0.86096,-0.066455,0.5098,-0.86975,-0.96317,-0.30353,1.0465,-1.2931,-1.1029,0.4606,-1.7487,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
-1.2539,1.2519,-0.50318,9.0497,4.4587,-0.69936,-1.973,-0.86975,-2.3754,1.7898,0.14043,0.61131,0.65527,0.4606,0.13364,-0.70457,1.6768,-0.42808,-0.82291,-0.19592,class2
1.1315,0.50561,1.3433,-0.12839,0.44451,1.1993,-1.1454,0.91802,0.4491,-0.30353,-0.76559,-1.2931,-0.31172,-0.95663,0.13364,1.0266,-1.3831,2.3337,1.214,-0.19592,class2
-0.4588,0.25682,-2.3497,0.04619,0.34355,-0.69936,-0.3178,-1.7636,0.4491,-0.30353,1.0465,-1.2931,0.03991,0.4606,0.13364,2.7577,-1.3831,-0.42808,1.214,-0.19592,class1
-0.4588,-0.24074,1.3433,-0.10345,-0.71783,-0.69936,-0.3178,0.91802,1.8614,-0.30353,-0.76559,0.61131,-0.22381,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,0.75439,1.3433,-0.10345,-0.068819,1.8323,1.3374,0.024135,0.4491,-0.30353,-0.76559,0.61131,0.39154,0.4606,0.13364,1.0266,0.14688,2.3337,1.214,-0.19592,class2
-0.4588,1.2519,-0.50318,-0.12839,2.0415,-0.066455,-1.1454,0.91802,0.4491,1.7898,-1.6716,1.5635,-0.57545,0.4606,-1.7487,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
-0.4588,-1.2359,0.42008,0.04619,-0.64556,-0.066455,1.3374,-1.7636,-2.3754,-0.30353,-0.76559,0.61131,-0.39963,-2.3739,0.13364,1.0266,0.14688,2.3337,-0.82291,-0.19592,class2
-0.4588,0.25682,1.3433,0.04619,-0.47339,-0.69936,1.3374,0.91802,-2.3754,-0.30353,1.0465,-1.2931,-0.39963,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
-0.4588,-0.7383,-0.50318,-0.15333,-0.44044,1.8323,-0.3178,0.91802,0.4491,-0.30353,-0.76559,0.61131,-0.48754,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.24074,-0.50318,-0.028632,-0.8932,-0.69936,-1.973,0.91802,-0.96317,-0.30353,-1.6716,-1.2931,-0.75127,0.4606,0.13364,-0.70457,-2.913,-0.42808,-0.82291,-0.19592,class1
0.33634,-0.7383,-0.50318,-0.10345,-0.49252,-0.69936,-0.3178,-0.86975,-0.96317,-0.30353,-0.76559,0.61131,0.74318,0.4606,-1.7487,-0.70457,-1.3831,-0.42808,1.214,-0.19592,class2
0.33634,-0.48952,1.3433,-0.15333,-0.32283,0.56645,-0.3178,-0.86975,0.4491,-0.30353,-0.76559,0.61131,0.03991,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-0.98708,-0.50318,-0.028632,0.19865,1.8323,1.3374,-1.7636,0.4491,-0.30353,1.0465,-1.2931,2.5013,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.57244,-0.50318,0.04619,-0.65938,0.56645,1.3374,-1.7636,1.8614,-0.30353,-0.76559,-1.2931,-0.047998,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-1.07,1.3433,9.0497,-0.74653,-0.69936,1.3374,0.024135,0.4491,-0.30353,1.0465,1.5635,1.3585,-2.3739,2.0159,1.0266,1.6768,2.3337,1.214,-0.19592,class2
-0.4588,-1.2359,1.3433,0.021249,-0.82872,1.8323,0.5098,-1.7636,-0.96317,-0.30353,0.14043,-0.34088,0.30364,0.4606,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
-1.2539,2.2471,-0.50318,-0.078513,-0.07803,-0.69936,-0.3178,0.024135,0.4491,-0.30353,1.0465,0.61131,1.6223,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
-0.4588,0.25682,0.42008,-0.17828,-0.46276,1.8323,-0.3178,0.91802,-0.96317,-0.30353,1.0465,0.61131,0.56736,0.4606,-1.7487,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-0.7383,-0.50318,-0.12839,-0.53255,-0.69936,-0.3178,0.024135,0.4491,-0.30353,-0.76559,-1.2931,-1.015,0.4606,-1.7487,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
0.33634,-0.24074,-0.50318,-0.10345,-0.41494,-0.69936,-0.3178,0.91802,0.4491,1.7898,-0.76559,-1.2931,0.12782,-0.95663,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
0.33634,-0.7383,0.42008,-0.17828,-0.36286,-0.69936,-0.3178,-0.86975,-0.96317,-0.30353,-0.76559,0.61131,0.03991,-0.95663,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,0.75439,1.3433,-0.15333,1.5321,1.8323,1.3374,-1.7636,0.4491,-0.30353,1.0465,0.61131,2.4134,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.24074,1.3433,-0.17828,-0.17581,-0.69936,0.5098,-0.86975,0.4491,-0.30353,-0.76559,-0.34088,-0.39963,-2.3739,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class1
-1.2539,2.2471,-0.50318,-0.15333,2.489,-0.69936,0.5098,0.91802,0.4491,-0.30353,1.0465,1.5635,0.30364,-0.95663,2.0159,2.7577,0.14688,2.3337,1.214,-0.19592,class1
-1.2539,-1.2359,1.3433,-0.10345,-1.0392,0.56645,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,1.4464,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.24074,-0.50318,-0.12839,-0.095743,-0.69936,0.5098,-0.86975,-0.96317,-0.30353,1.0465,-1.2931,0.39154,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,3.2422,-0.50318,-0.10345,2.4348,-0.066455,0.5098,-0.86975,-0.96317,-0.30353,1.0465,-1.2931,-1.2787,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-0.24074,-0.50318,-0.12839,0.31237,-0.69936,-0.3178,-0.86975,0.4491,1.7898,0.14043,0.61131,0.56736,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
-1.2539,-0.57244,-0.50318,-0.17828,2.0217,-0.69936,1.3374,-1.7636,-2.3754,-0.30353,1.0465,-0.34088,0.83109,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,5.0991,class1
1.1315,-0.7383,1.3433,-0.10345,-0.70154,-0.69936,-0.3178,0.91802,-0.96317,-0.30353,-0.76559,-0.34088,-0.047998,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.12839,-0.58498,-0.69936,-0.3178,-0.86975,-0.96317,1.7898,0.14043,-0.34088,-0.48754,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,1.2519,0.42008,-0.10345,0.41901,-0.69936,-0.3178,0.91802,-0.96317,-0.30353,1.0465,-1.2931,-0.13591,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,1.2519,0.42008,0.04619,-0.399,-0.69936,0.5098,-0.86975,0.4491,-0.30353,-1.6716,0.61131,-1.015,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,-0.24074,-0.50318,-0.10345,-1.0055,-0.69936,-1.973,0.024135,-0.96317,1.7898,1.0465,-1.2931,-1.1908,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,1.2519,0.42008,0.04619,2.2321,-0.69936,-1.1454,-1.7636,-2.3754,-0.30353,-1.6716,0.61131,-0.66336,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class1
-0.4588,0.008044,-0.50318,0.04619,-0.73803,-0.69936,1.3374,-0.86975,-0.96317,-0.30353,1.0465,-0.34088,0.30364,0.4606,0.13364,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class1
-1.2539,0.75439,-0.50318,-0.15333,0.20751,-0.69936,-0.3178,0.91802,-2.3754,-0.30353,1.0465,-0.34088,0.39154,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,0.25682,1.3433,0.04619,0.44451,-0.69936,-0.3178,0.024135,0.4491,-0.30353,-0.76559,-1.2931,3.3804,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,0.008044,-0.50318,-0.17828,-0.17333,0.56645,0.5098,-1.7636,-0.96317,-0.30353,-0.76559,0.61131,-0.39963,-2.3739,0.13364,-0.70457,1.6768,-0.42808,-0.82291,-0.19592,class2
1.1315,0.25682,-0.50318,-0.10345,0.1239,-0.066455,1.3374,-0.86975,0.4491,-0.30353,1.0465,0.61131,-0.39963,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class1
-0.4588,0.25682,-0.50318,-0.10345,-0.063505,-0.066455,-1.1454,0.024135,1.8614,-0.30353,-0.76559,0.61131,-1.1908,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
-0.4588,-0.7383,-0.50318,-0.10345,-0.1209,-0.69936,0.5098,-0.86975,-0.96317,-0.30353,-1.6716,-1.2931,-0.75127,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.98708,1.3433,-0.028632,-0.75645,1.1993,1.3374,0.91802,0.4491,-0.30353,0.14043,1.5635,-0.31172,0.4606,2.0159,1.0266,0.14688,2.3337,-0.82291,-0.19592,class1
1.1315,1.2519,-0.50318,0.04619,0.8753,-0.066455,0.5098,-0.86975,0.4491,-0.30353,-0.76559,0.61131,-0.39963,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.17828,-0.74511,-0.69936,-0.3178,0.91802,1.8614,-0.30353,0.14043,-1.2931,-0.75127,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,1.3433,-0.17828,0.55681,-0.69936,1.3374,0.024135,0.4491,1.7898,1.0465,-0.34088,0.65527,0.4606,-1.7487,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
-0.4588,2.2471,-0.50318,0.04619,4.3932,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,-0.76559,0.61131,-1.1029,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,-0.48952,-0.50318,-0.15333,-0.085824,-0.69936,0.5098,-0.86975,0.4491,-0.30353,-0.76559,0.61131,-0.22381,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-1.2359,-0.50318,0.021249,-0.72031,1.8323,-1.973,0.91802,0.4491,-0.30353,1.0465,-0.34088,0.03991,0.4606,0.13364,-0.70457,1.6768,2.3337,1.214,-0.19592,class2
1.1315,-0.7383,1.3433,-0.10345,-0.81313,1.8323,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,-0.047998,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,0.25682,-0.50318,-0.10345,-0.29484,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,1.0465,-1.2931,-0.047998,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,0.75439,1.3433,-0.10345,0.44593,-0.69936,0.5098,0.91802,-0.96317,-0.30353,1.0465,0.61131,-0.83917,0.4606,-1.7487,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,0.008044,0.42008,-0.15333,-0.098577,-0.69936,-0.3178,0.024135,0.4491,-0.30353,-0.76559,-1.2931,-0.66336,-0.95663,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,0.25682,1.3433,-0.10345,-0.37136,-0.066455,1.3374,0.91802,0.4491,-0.30353,1.0465,-0.34088,1.4464,-2.3739,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,-1.4264,-0.10345,-0.93713,-0.69936,-0.3178,0.91802,-0.96317,-0.30353,1.0465,-1.2931,-1.015,-2.3739,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class1
1.1315,-1.4017,-0.50318,-0.12839,-0.94598,-0.69936,-1.1454,-1.7636,-0.96317,-0.30353,0.14043,-1.2931,-1.1029,0.4606,-1.7487,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class2
1.1315,0.008044,1.3433,-0.12839,-0.34833,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,1.0465,-0.34088,-1.1029,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-0.48952,-0.50318,-0.12839,-0.50527,-0.69936,-1.1454,0.91802,-0.96317,3.8831,-1.6716,-0.34088,0.919,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.7383,1.3433,0.04619,-0.65867,-0.69936,-0.3178,0.91802,-0.96317,3.8831,-0.76559,-1.2931,-0.57545,0.4606,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class2
-0.4588,1.2519,0.42008,-0.17828,1.474,-0.69936,-0.3178,-0.86975,-0.96317,-0.30353,-0.76559,-0.34088,1.6223,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,1.2519,-1.4264,-0.078513,0.25463,1.8323,-1.1454,0.024135,-0.96317,-0.30353,-0.76559,1.5635,-0.57545,-2.3739,0.13364,-0.70457,-2.913,-0.42808,-0.82291,-0.19592,class2
-1.2539,1.2519,1.3433,-0.12839,1.0478,-0.69936,-1.1454,0.91802,-0.96317,1.7898,1.0465,1.5635,-1.1029,0.4606,-1.7487,1.0266,-1.3831,-0.42808,1.214,-0.19592,class1
1.1315,0.25682,-0.50318,-0.17828,1.4602,-0.69936,-0.3178,-1.7636,0.4491,-0.30353,1.0465,-0.34088,0.65527,0.4606,0.13364,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class2
-0.4588,1.9983,1.3433,-0.15333,0.46223,-0.066455,-1.973,0.024135,0.4491,-0.30353,1.0465,0.61131,-0.75127,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-1.2359,1.3433,-0.17828,-0.85423,-0.69936,1.3374,-1.7636,-0.96317,-0.30353,1.0465,1.5635,0.30364,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,0.008044,0.42008,0.04619,-0.24489,0.56645,-1.1454,0.91802,0.4491,-0.30353,-0.76559,-1.2931,0.47945,-2.3739,0.13364,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class1
-0.4588,0.25682,-0.50318,-0.10345,0.64219,1.8323,1.3374,-0.86975,-0.96317,-0.30353,1.0465,0.61131,0.56736,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-1.2359,-0.50318,-0.17828,0.087412,-0.69936,-0.3178,-0.86975,0.4491,3.8831,0.14043,-0.34088,-0.83917,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,2.2471,-0.50318,0.04619,0.36728,-0.69936,-1.1454,0.024135,-0.96317,-0.30353,1.0465,-0.34088,-1.015,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
-1.2539,2.2471,-1.4264,0.04619,1.5636,-0.69936,0.5098,-0.86975,-0.96317,3.8831,1.0465,0.61131,0.12782,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
-0.4588,-0.98708,-0.50318,0.04619,-0.66611,-0.69936,-0.3178,-0.86975,1.8614,-0.30353,-1.6716,-1.2931,-0.75127,-2.3739,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,0.25682,0.42008,-0.12839,-0.42769,-0.69936,-1.973,0.024135,-0.96317,-0.30353,-0.76559,-0.34088,-0.13591,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
1.1315,-0.48952,-0.50318,-0.078513,-0.71181,0.56645,0.5098,0.91802,0.4491,-0.30353,0.14043,-0.34088,0.03991,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-0.7383,-0.50318,-0.12839,-0.60128,-0.69936,-0.3178,0.91802,0.4491,-0.30353,-0.76559,-1.2931,1.2706,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,2.7446,-2.3497,0.04619,4.4899,-0.69936,-1.1454,0.024135,0.4491,-0.30353,1.0465,1.5635,1.9739,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
0.33634,-1.4017,-0.50318,-0.17828,-0.62962,1.8323,-1.1454,-1.7636,0.4491,-0.30353,-0.76559,-1.2931,-0.57545,0.4606,0.13364,-0.70457,-1.3831,2.3337,-0.82291,5.0991,class2
1.1315,-0.24074,1.3433,-0.15333,0.20503,-0.69936,0.5098,0.024135,0.4491,-0.30353,-1.6716,0.61131,-0.75127,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,0.25682,-0.50318,-0.12839,0.38252,1.8323,-0.3178,-1.7636,-0.96317,-0.30353,1.0465,-0.34088,1.0948,0.4606,0.13364,-0.70457,-1.3831,-0.42808,1.214,-0.19592,class2
-0.4588,0.25682,1.3433,-0.10345,-0.72811,-0.066455,-1.1454,0.91802,0.4491,-0.30353,1.0465,1.5635,0.21573,-2.3739,0.13364,1.0266,0.14688,2.3337,-0.82291,-0.19592,class1
-1.2539,-0.7383,-1.4264,-0.17828,-0.91197,-0.69936,-1.1454,0.91802,0.4491,-0.30353,-0.76559,0.61131,0.919,-2.3739,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,1.2519,1.3433,-0.15333,2.7572,1.8323,-0.3178,0.91802,0.4491,-0.30353,-0.76559,0.61131,-0.48754,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,-1.2359,-0.50318,-0.078513,-0.68489,0.56645,-0.3178,-1.7636,-2.3754,-0.30353,1.0465,-1.2931,2.3255,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.24074,-0.50318,-0.10345,0.4686,-0.69936,-1.1454,0.024135,0.4491,-0.30353,-0.76559,0.61131,-0.31172,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,-0.24074,1.3433,-0.12839,0.12071,-0.69936,1.3374,0.024135,-0.96317,-0.30353,1.0465,-0.34088,0.12782,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,1.2519,-0.50318,-0.15333,0.78709,-0.69936,1.3374,-0.86975,0.4491,-0.30353,1.0465,1.5635,0.56736,0.4606,2.0159,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class2
-1.2539,-0.24074,-0.50318,-0.12839,-0.2169,1.1993,-0.3178,0.91802,0.4491,-0.30353,-0.76559,0.61131,-0.66336,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,1.2519,0.42008,-0.17828,-0.14499,-0.066455,1.3374,0.91802,0.4491,-0.30353,0.14043,1.5635,-0.48754,0.4606,2.0159,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.48952,1.3433,0.04619,-0.33487,0.56645,-0.3178,-0.86975,0.4491,-0.30353,1.0465,0.61131,-0.75127,-2.3739,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-1.2359,-0.50318,-0.17828,-0.73271,-0.066455,1.3374,0.024135,0.4491,-0.30353,-0.76559,-0.34088,0.65527,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-1.2359,1.3433,-0.17828,-0.94315,-0.69936,0.5098,0.91802,-0.96317,-0.30353,0.14043,-0.34088,0.12782,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,5.0991,class2
1.1315,-0.24074,-0.50318,-0.17828,1.2363,1.8323,-0.3178,-0.86975,0.4491,-0.30353,1.0465,0.61131,2.853,0.4606,-1.7487,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,-1.2359,-0.50318,-0.12839,-0.53326,-0.69936,-0.3178,-1.7636,1.8614,-0.30353,-0.76559,-0.34088,-1.2787,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.98708,1.3433,-0.10345,-0.75574,-0.69936,-0.3178,0.91802,0.4491,-0.30353,1.0465,-1.2931,-0.92708,0.4606,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.7383,1.3433,-0.17828,-0.83085,-0.69936,-1.973,-1.7636,-0.96317,-0.30353,-0.76559,-0.34088,0.21573,0.4606,0.13364,-0.70457,-2.913,-0.42808,-0.82291,-0.19592,class2
1.1315,0.25682,-0.50318,-0.10345,-0.67143,0.56645,0.5098,0.91802,-0.96317,-0.30353,-1.6716,0.61131,-0.66336,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.90415,-0.50318,-0.15333,-0.13117,1.8323,-1.1454,-1.7636,-0.96317,-0.30353,1.0465,-1.2931,-0.39963,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.12839,-0.92791,-0.69936,1.3374,0.91802,-0.96317,-0.30353,1.0465,-0.34088,-1.015,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
0.33634,-0.90415,-0.50318,-0.17828,-0.71961,-0.066455,1.3374,-1.7636,-0.96317,-0.30353,1.0465,1.5635,1.0948,0.4606,2.0159,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class1
1.1315,0.25682,-0.50318,-0.10345,-0.031975,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,1.0465,-0.34088,-0.83917,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,-0.48952,-0.50318,-0.17828,-0.22682,-0.066455,-0.3178,-0.86975,-0.96317,-0.30353,1.0465,0.61131,-0.66336,0.4606,-1.7487,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,-0.48952,-0.50318,-0.12839,-0.37207,0.56645,-0.3178,-0.86975,-0.96317,-0.30353,1.0465,0.61131,-1.3666,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.10345,-0.92012,-0.066455,0.5098,0.91802,1.8614,-0.30353,-1.6716,-0.34088,-1.3666,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
-1.2539,0.25682,-1.4264,-0.12839,0.099457,-0.69936,0.5098,0.024135,0.4491,-0.30353,1.0465,0.61131,-0.75127,-2.3739,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
-0.4588,0.25682,-0.50318,-0.17828,0.085287,-0.066455,0.5098,-0.86975,0.4491,-0.30353,0.14043,0.61131,0.21573,-2.3739,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,0.25682,1.3433,-0.15333,0.21141,-0.69936,1.3374,0.91802,-0.96317,-0.30353,-0.76559,0.61131,0.47945,0.4606,-1.7487,1.0266,1.6768,-0.42808,1.214,-0.19592,class2
-0.4588,-0.7383,-0.50318,-0.12839,-0.81065,1.1993,-1.1454,-1.7636,-0.96317,-0.30353,1.0465,-1.2931,-1.4545,0.4606,-1.7487,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.17828,-0.67284,-0.69936,0.5098,-0.86975,-2.3754,-0.30353,0.14043,0.61131,0.03991,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,-0.7383,-0.50318,-0.12839,-0.88859,-0.69936,-0.3178,0.91802,-0.96317,-0.30353,-1.6716,-1.2931,-0.83917,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,-0.24074,1.3433,-0.12839,-0.70012,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,-1.6716,-0.34088,-0.75127,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.24074,-0.50318,-0.15333,0.037815,1.8323,-0.3178,-0.86975,0.4491,-0.30353,-1.6716,-0.34088,-0.39963,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
0.33634,-0.48952,-0.50318,-0.10345,-0.33452,-0.69936,-1.1454,-0.86975,-0.96317,-0.30353,0.14043,-1.2931,-0.92708,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class1
-0.4588,1.2519,-0.50318,-0.15333,2.1705,-0.69936,-1.1454,-1.7636,1.8614,-0.30353,1.0465,0.61131,-0.66336,0.4606,-1.7487,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
1.1315,-0.7383,1.3433,-0.12839,0.8962,1.8323,1.3374,-0.86975,0.4491,-0.30353,1.0465,-0.34088,1.1827,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
