@relation image-weka.filters.unsupervised.instance.Randomize-S42

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute class {class1,class2}

@data
-1.0954,-0.59873,-0.35697,-0.19451,-0.41356,-0.11971,-0.45621,-0.13211,-0.91039,-0.9336,-0.86712,-0.92981,0.52966,-0.45803,0.24491,-0.90148,2.4494,-0.49245,class1
-1.0405,-0.19862,2.4101,-0.19451,-0.20772,-0.096586,-0.24076,-0.11095,-0.87061,-0.90505,-0.84925,-0.85342,0.39537,-0.57157,0.57194,-0.88336,1.9306,-0.69423,class1
0.52204,0.13191,-0.35697,-0.19451,-0.63999,-0.12324,-0.59471,-0.1359,-0.92979,-0.9114,-0.93093,-0.93592,0.92293,-0.77027,0.37957,-0.9662,2.3886,-0.32883,class2
-1.2873,-0.30299,-0.35697,-0.19451,-0.10479,-0.11104,-0.4716,-0.12021,-0.46994,-0.37862,-0.47145,-0.55093,1.2107,-0.39558,-0.54382,-0.50023,-0.10367,-0.078742,class1
-0.7664,0.27108,-0.35697,-0.19451,0.34806,-0.087767,-0.086871,-0.11179,-0.4971,-0.4801,-0.49698,-0.50815,0.55843,-0.40693,0.12949,-0.49505,-0.17643,-0.21998,class1
0.20678,-1.8687,-0.35697,-0.19451,-0.51648,-0.11963,-0.42543,-0.13362,1.9584,1.892,1.997,1.9545,-2.1945,1.8639,-0.95742,2.003,-0.80098,-0.60248,class1
-0.38261,-0.80748,-0.35697,4.3904,-0.24888,-0.086015,0.55947,-0.028578,-0.31083,-0.2486,-0.27235,-0.41344,0.81742,0.001819,-0.82276,-0.29831,-0.084402,-0.20346,class1
-1.3695,-0.12903,-0.35697,-0.19451,-0.35181,-0.12392,0.6518,-0.087524,-0.54658,-0.45156,-0.55569,-0.62121,1.3066,-0.50912,-0.44763,-0.55718,0.08889,0.12946,class1
-1.2598,-0.33779,2.4101,-0.19451,-0.12538,-0.10584,0.17474,-0.054461,-0.4418,-0.3596,-0.44338,-0.51427,1.1052,-0.37287,-0.47649,-0.47176,-0.20379,-0.12455,class1
-1.2736,2.0281,-0.35697,-0.19451,-0.2283,-0.092951,-0.040704,-0.11118,-0.65233,-0.6577,-0.80075,-0.46232,0.4817,-1.5253,2.1013,-0.64779,0.19177,2.2045,class2
-0.067353,-0.85967,-0.35697,-0.19451,-0.57824,-0.12533,-0.53315,-0.13885,1.6974,1.6066,1.8157,1.6246,-2.2041,2.1818,-1.4864,1.8192,-0.65748,-0.555,class1
0.46721,0.25368,-0.35697,-0.19451,-0.63999,-0.12359,-0.57932,-0.1379,-0.90069,-0.90505,-0.87988,-0.91148,0.69272,-0.59995,0.32186,-0.91442,1.7518,-0.46263,class2
0.89212,-1.3642,-0.35697,-0.19451,-0.45473,-0.11244,-0.45621,-0.13092,1.8837,1.8,1.9,1.924,-2.2904,1.6539,-0.50535,1.9047,-0.79981,-0.65287,class1
1.5912,0.20149,-0.35697,-0.19451,-0.61941,-0.12665,-0.62549,-0.13885,-0.96666,-0.93677,-1.005,-0.93897,1.0572,-1.0484,0.71622,-1.0413,-0.40979,-0.47336,class2
-0.17701,-1.6251,-0.35697,-0.19451,-0.4959,-0.12124,-0.33309,-0.12793,1.9962,1.9396,1.974,2.0554,-2.137,1.4892,-0.3803,1.9797,-0.88261,-0.66161,class1
0.26161,0.27108,-0.35697,-0.19451,1.3361,-0.039354,-0.28693,-0.13003,0.72335,0.71546,0.79467,0.63764,-0.65977,1.0691,-1.1498,0.78376,-0.66227,-0.45464,class2
0.27532,-0.37258,-0.35697,-0.19451,-0.37239,-0.11376,0.05163,-0.11492,-0.36613,-0.30568,-0.33106,-0.46232,0.8462,-0.066307,-0.73619,-0.35785,-0.039991,-0.20872,class1
0.56316,-1.0162,-0.35697,-0.19451,-0.41356,-0.1098,-0.4716,-0.13457,1.579,1.4258,1.7672,1.484,-2.6741,2.5508,-1.6403,1.77,-0.48364,-0.56703,class1
1.0566,0.097117,-0.35697,-0.19451,-0.61941,-0.11517,0.28246,-0.075482,-0.91039,-0.867,-0.95646,-0.88703,1.134,-1.0541,0.64889,-0.98949,-1.4469,0.16922,class2
-0.54709,-1.1728,-0.35697,-0.19451,-0.20772,-0.11839,-0.31771,-0.10887,-0.27785,-0.2708,-0.18811,-0.38899,0.28985,0.37083,-0.91895,-0.21289,0.069621,-0.32374,class1
-0.012526,1.1757,-0.35697,-0.19451,0.59508,-0.066242,0.2363,-0.092559,0.59432,0.57276,0.70277,0.47876,-0.67895,1.211,-1.371,0.69057,-0.49618,-0.43523,class1
-1.3558,-0.059448,-0.35697,-0.19451,-0.41356,-0.098898,-0.44082,-0.12222,-0.93561,-0.9336,-0.93859,-0.9237,0.77905,-0.7873,0.55271,-0.97396,2.4407,-0.52796,class1
1.2211,1.2279,-0.35697,-0.19451,-0.24888,-0.10444,0.22091,-0.11135,0.21014,0.21123,0.25861,0.14877,-0.16098,0.49573,-0.67848,0.24013,-0.59096,-0.44269,class1
-0.80752,-1.4337,-0.35697,-0.19451,-0.47531,-0.12,-0.56393,-0.1346,1.9031,1.7778,1.9459,1.9515,-2.6837,1.8469,-0.43802,1.9513,-0.72203,-0.67419,class1
0.59057,-0.92926,-0.35697,-0.19451,-0.39298,-0.11368,-0.56393,-0.13835,0.47111,0.5347,0.47559,0.39932,0.19393,0.41625,-0.89971,0.46017,-0.77554,-0.35271,class2
-1.4792,-0.23341,2.4101,-0.19451,-0.2283,-0.099146,0.082408,-0.089224,-0.86673,-0.89554,-0.86712,-0.82898,0.44333,-0.7135,0.76432,-0.90148,1.6634,-0.81261,class1
-1.2598,-0.16383,-0.35697,-0.19451,-0.4959,-0.12566,-0.53315,-0.13658,-0.54852,-0.60061,-0.46124,-0.59676,-0.026688,0.13239,-0.19755,-0.48988,0.36806,-0.50874,class2
-0.67045,-0.30299,-0.35697,-0.19451,-0.022456,-0.048273,-0.056093,-0.076944,-0.87449,-0.90823,-0.83393,-0.88092,0.40496,-0.44667,0.35071,-0.86783,2.0879,-0.57764,class1
1.4541,-0.00726,-0.35697,-0.19451,-0.45473,-0.12533,-0.56393,-0.13759,-0.81822,-0.73381,-0.85691,-0.84426,1.4313,-0.92923,0.1391,-0.88077,0.45926,0.24233,class1
-1.0679,1.8889,-0.35697,-0.19451,-0.2283,-0.099332,-0.39465,-0.12496,-0.63777,-0.62281,-0.80841,-0.44093,0.65435,-1.6616,2.159,-0.62967,0.32444,2.0955,class2
1.2759,0.41025,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
-0.30037,-1.4685,-0.35697,-0.19451,-0.51648,-0.12062,-0.36387,-0.13287,2.3697,2.3899,2.2676,2.4465,-1.7437,1.2621,-0.38992,2.2774,-1.0627,-0.64068,class1
1.0566,0.28848,-0.35697,-0.19451,-0.43414,-0.11637,-0.54854,-0.13432,-0.94337,-0.91457,-0.97178,-0.92675,1.0284,-0.96329,0.6008,-1.0076,1.6991,-0.30801,class2
1.4952,-0.024656,-0.35697,-0.19451,-0.063625,0.047527,-0.28693,-0.011386,-0.91136,-0.92091,-0.8952,-0.91148,0.65435,-0.63969,0.42766,-0.92995,2.3364,-0.52436,class1
-0.026233,-0.33779,-0.35697,-0.19451,0.14222,-0.080317,0.43635,-0.10616,-0.3962,-0.35008,-0.35658,-0.48371,0.74068,-0.060629,-0.64001,-0.38374,-0.024079,-0.23677,class1
-0.93088,-0.59873,2.4101,-0.19451,-0.4959,-0.12124,-0.31771,-0.12704,1.808,1.7208,1.8668,1.8018,-2.2617,1.8753,-0.90933,1.871,-0.74087,-0.61042,class1
0.90583,-0.38998,-0.35697,-0.19451,-0.29005,-0.10993,-0.36387,-0.12,0.20917,0.17635,0.2969,0.13349,-0.46793,0.75687,-0.81314,0.27896,-0.45622,-0.4733,class2
-1.5751,1.2627,-0.35697,-0.19451,-0.24888,-0.10396,-0.39465,-0.12583,-0.56889,-0.53402,-0.75225,-0.37677,0.77905,-1.69,2.0821,-0.5753,0.059951,2.0397,class2
0.33014,0.68859,-0.35697,-0.19451,0.26573,0.14366,3.2064,0.69111,0.12089,0.074868,0.16416,0.1121,-0.51589,0.38786,-0.13984,0.14435,-0.56654,-0.66105,class1
-0.67045,-0.59873,-0.35697,-0.19451,-0.31064,-0.10607,0.2363,-0.098457,-0.53009,-0.5689,-0.45359,-0.57843,0.078826,0.075621,-0.20717,-0.48211,0.20215,-0.48465,class2
1.0155,-0.99884,-0.35697,-0.19451,-0.2283,-0.092209,-0.27154,-0.091302,2.2397,2.2313,2.1961,2.2754,-1.8972,1.546,-0.71696,2.2049,-0.96838,-0.611,class1
0.94695,-0.094241,-0.35697,-0.19451,-0.53707,-0.12467,-0.54854,-0.1374,-0.80658,-0.72112,-0.83904,-0.8412,1.4313,-0.87813,0.052536,-0.87041,0.51237,0.18553,class1
-0.53338,1.2801,2.4101,4.3904,-0.10479,-0.094938,-0.31771,-0.1214,0.68552,0.6679,0.77169,0.59181,-0.71732,1.1372,-1.2075,0.76046,-0.62004,-0.45629,class1
-0.46485,-1.8165,-0.35697,-0.19451,-0.33122,-0.11036,-0.27154,-0.12692,2.3474,2.3582,2.2573,2.419,-1.8108,1.3246,-0.4284,2.2671,-1.0397,-0.6406,class1
0.87842,-0.77269,-0.35697,-0.19451,0.3069,-0.075361,-0.30232,-0.12732,0.1141,0.14781,0.12587,0.066272,0.21312,0.17213,-0.50535,0.10552,-0.70675,-0.4023,class2
-0.75269,-1.1032,-0.35697,-0.19451,-0.35181,-0.096173,-0.071482,-0.11693,-0.3477,-0.29617,-0.30298,-0.44705,0.75028,0.013173,-0.77467,-0.32938,-0.026587,-0.22664,class1
0.79617,-0.21601,-0.35697,-0.19451,-0.45473,-0.12037,-0.37926,-0.13154,-0.82113,-0.74015,-0.85435,-0.85037,1.4025,-0.89516,0.11025,-0.88077,0.60989,0.19273,class1
-0.12218,0.027533,-0.35697,-0.19451,0.34806,-0.11119,-0.10226,-0.13041,0.62537,0.56324,0.74106,0.53987,-1.0722,1.2848,-1.1017,0.7294,-0.48043,-0.50613,class2
-1.2324,-0.82488,-0.35697,4.3904,2.1801,4.1586,1.4982,3.2898,-0.61643,-0.69575,-0.56846,-0.59065,-0.21853,-0.18553,0.53347,-0.5986,0.92212,-0.75092,class1
1.1251,-1.138,-0.35697,-0.19451,-0.39298,-0.11706,-0.39465,-0.133,2.2252,2.206,2.1731,2.2815,-1.9835,1.4779,-0.51496,2.1817,-0.96531,-0.63829,class1
-0.67045,2.1847,2.4101,-0.19451,0.059882,-0.081308,-0.025315,-0.046463,-0.62031,-0.58793,-0.71396,-0.5326,0.79824,-1.1336,1.1202,-0.70215,-0.97957,2.5408,class2
-0.68416,1.7845,-0.35697,-0.19451,0.12164,-0.11269,-0.22537,-0.12283,-0.533,-0.49913,-0.71651,-0.3401,0.74068,-1.6616,2.0725,-0.54424,-0.096992,2.0612,class2
-0.23183,-1.1206,-0.35697,-0.19451,-0.51648,-0.12359,-0.37926,-0.13532,2.3338,2.3899,2.2114,2.4006,-1.3888,1.0975,-0.46687,2.2205,-1.1248,-0.612,class1
-0.026233,0.21889,-0.35697,-0.19451,-0.4959,-0.10286,-0.48699,-0.1175,-0.94143,-0.9336,-0.94625,-0.93286,0.8366,-0.80433,0.52385,-0.98173,2.4494,-0.48409,class1
1.4678,0.44504,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
0.57687,-1.3642,-0.35697,-0.19451,-0.35181,-0.11104,-0.50237,-0.13532,1.6809,1.5495,1.8336,1.6062,-2.559,2.3976,-1.4961,1.8374,-0.56712,-0.57264,class1
0.78247,0.49723,-0.35697,-0.19451,-0.41356,-0.10543,-0.44082,-0.12163,-0.95016,-0.92725,-0.97688,-0.92981,0.98049,-0.95761,0.63927,-1.0128,1.2205,-0.47336,class2
-0.71157,1.2279,-0.35697,-0.19451,0.49216,-0.075243,0.60563,-0.083107,0.62149,0.58861,0.7334,0.51237,-0.80365,1.2565,-1.3229,0.72163,-0.51527,-0.45146,class1
-1.671,-0.79009,-0.35697,4.3904,4.7943,7.8146,11.3318,11.1222,1.1163,1.0833,1.0857,1.1723,-1.2065,0.71146,0.004443,1.0789,-0.68836,-0.67865,class1
1.413,-0.00726,-0.35697,-0.19451,-0.63999,-0.12557,-0.54854,-0.13664,-0.9521,-0.93677,-0.96922,-0.93592,0.91334,-0.89516,0.6008,-1.005,2.5102,-0.49203,class1
1.2896,-0.7553,-0.35697,-0.19451,-0.2283,-0.11996,-0.48699,-0.1243,0.06947,0.10024,0.092685,0.011273,0.22271,0.21187,-0.5823,0.071869,-0.63041,-0.3881,class2
-1.205,1.1409,-0.35697,-0.19451,-0.18713,-0.094191,0.91341,0.26596,-0.18471,-0.16298,-0.18045,-0.20872,0.34741,-0.12308,-0.13984,-0.20512,-0.70801,-0.44481,class1
1.5363,-0.56394,-0.35697,-0.19451,-0.47531,-0.1269,-0.50237,-0.13683,-0.65233,-0.72112,-0.54038,-0.71287,-0.093833,0.21187,-0.26488,-0.57013,0.90916,-0.50777,class2
-1.301,0.010136,-0.35697,-0.19451,-0.47531,-0.12491,-0.50237,-0.13835,-0.81337,-0.72429,-0.84925,-0.84731,1.4697,-0.90652,0.062155,-0.87041,0.63403,0.24268,class1
0.56316,-1.1902,-0.35697,-0.19451,-0.18713,-0.10906,-0.34848,-0.12827,2.2805,2.3138,2.1859,2.3365,-1.5518,1.2394,-0.54382,2.1946,-1.0699,-0.6117,class1
0.042301,-0.12903,-0.35697,-0.19451,-0.41356,-0.11178,-0.44082,-0.12449,-0.91912,-0.93042,-0.9003,-0.92064,0.64476,-0.62834,0.41805,-0.93513,2.3799,-0.51803,class1
-1.6299,-0.49435,-0.35697,-0.19451,-0.41356,-0.11376,-0.56393,-0.1391,-0.4418,-0.49279,-0.35403,-0.49288,-0.10342,0.22323,-0.2745,-0.38115,0.14268,-0.50687,class2
-0.95829,1.4888,2.4101,-0.19451,-0.022456,-0.098425,-0.28693,-0.1232,-0.64262,-0.64184,-0.77777,-0.47454,0.52966,-1.4288,1.8897,-0.65814,-0.083173,2.2404,class2
-0.13589,1.0365,-0.35697,-0.19451,-0.41356,-0.11872,-0.11765,-0.11523,-0.49613,-0.53719,-0.61696,-0.30649,0.030865,-1.2131,2.0244,-0.51576,-0.15124,2.4888,class2
0.2479,-0.16383,-0.35697,-0.19451,-0.14596,-0.10925,-0.56393,-0.13355,-0.25844,-0.28031,-0.22385,-0.27594,0.011681,0.01885,-0.04365,-0.24913,-0.41612,-0.53938,class2
1.084,-0.12903,-0.35697,-0.19451,-0.31064,-0.099146,-0.37926,-0.11567,-0.9133,-0.92725,-0.89775,-0.90842,0.61599,-0.64537,0.47576,-0.93254,2.3412,-0.57346,class1
-0.38261,0.044929,-0.35697,-0.19451,-0.31064,-0.11897,-0.39465,-0.12581,-0.80076,-0.71795,-0.83138,-0.83509,1.4025,-0.8611,0.052536,-0.85747,0.54616,0.15839,class1
1.5912,-0.92926,-0.35697,-0.19451,-0.31064,-0.11142,0.46713,-0.093342,0.076261,0.10341,0.095238,0.026551,0.18434,0.18916,-0.50535,0.074458,-0.66945,-0.40607,class2
-0.94459,-1.5903,-0.35697,-0.19451,-0.35181,-0.11798,-0.44082,-0.12902,1.9642,1.8952,2.0302,1.9301,-2.2233,2.0513,-1.246,2.0367,-0.76857,-0.57772,class1
-0.5608,-1.2598,-0.35697,-0.19451,-0.04304,-0.09097,0.067019,-0.12506,-0.29628,-0.28983,-0.20853,-0.40427,0.29944,0.34244,-0.88047,-0.2336,0.084204,-0.33011,class1
1.2622,-0.14643,-0.35697,-0.19451,-0.26947,-0.11963,-0.51776,-0.13362,-0.92106,-0.93042,-0.90796,-0.91759,0.66395,-0.66808,0.46614,-0.9429,2.348,-0.55244,class1
1.7282,1.5932,2.4101,-0.19451,-0.14596,-0.081968,0.097797,-0.097348,-0.64553,-0.67355,-0.7497,-0.48677,0.27067,-1.2244,1.8031,-0.6685,0.062003,2.4595,class2
0.22049,-0.96405,-0.35697,-0.19451,-0.16655,-0.10484,-0.071482,-0.12525,-0.25844,-0.24543,-0.16769,-0.37677,0.32822,0.39354,-0.9959,-0.19218,0.082166,-0.31425,class1
-0.60192,0.60161,-0.35697,-0.19451,0.34806,-0.10179,-0.27154,-0.11019,-0.41949,-0.45791,-0.34893,-0.46232,-0.007504,0.12671,-0.20717,-0.37597,-0.033873,-0.50462,class2
-0.88976,0.14931,-0.35697,-0.19451,-0.66057,-0.12665,-0.6101,-0.13967,-0.96083,-0.93677,-0.98965,-0.93897,0.99967,-0.98032,0.65851,-1.0257,2.0236,-0.47336,class1
0.17937,-1.7817,-0.35697,-0.19451,-0.45473,-0.11036,-0.39465,-0.13139,2.3639,2.3804,2.2727,2.4312,-1.7725,1.3303,-0.47649,2.2826,-1.047,-0.63189,class1
0.35756,0.68859,-0.35697,-0.19451,0.059882,-0.076352,4.3605,0.57379,0.077231,0.049498,0.08758,0.090715,-0.31445,0.13239,0.091011,0.06928,-0.71415,-0.74715,class1
0.97436,-0.49435,-0.35697,-0.19451,-0.063625,-0.10225,-0.30232,-0.11866,-0.77068,-0.74332,-0.76756,-0.79231,0.87497,-0.61131,0.15834,-0.80052,0.37525,-0.25002,class2
-0.31408,1.3844,-0.35697,-0.19451,-0.45473,-0.11036,-0.30232,-0.12496,-0.71442,-0.72429,-0.86712,-0.51427,0.49129,-1.6048,2.2264,-0.69179,0.72241,2.1663,class2
-1.1365,-1.1728,-0.35697,-0.19451,-0.31064,-0.10608,-0.30232,-0.11297,-0.37486,-0.33423,-0.32085,-0.47454,0.67354,0.052913,-0.76505,-0.3475,0.060509,-0.25659,class1
-1.5888,1.9585,-0.35697,-0.19451,-0.022456,-0.050255,0.17474,-0.046148,-0.68046,-0.66721,-0.7982,-0.54482,0.67354,-1.3437,1.6011,-0.71768,-0.22049,2.23,class2
-1.3421,1.1409,-0.35697,-0.19451,-0.33122,-0.12037,0.05163,-0.097537,-0.11195,-0.10907,-0.080896,-0.15067,0.11719,0.11536,-0.31297,-0.10416,-0.56525,-0.45387,class1
1.4404,-0.18122,-0.35697,-0.19451,-0.29005,-0.11612,-0.51776,-0.13092,-0.40494,-0.41985,-0.37445,-0.4226,0.19393,-0.12875,0.02368,-0.40186,-0.33643,-0.51816,class2
-0.72528,-1.6077,-0.35697,-0.19451,-0.29005,-0.093943,-0.30232,-0.12808,2.5899,2.7704,2.3288,2.7001,-0.46793,0.38218,-0.17831,2.3396,-1.3984,-0.5773,class1
1.5226,-0.14643,-0.35697,-0.19451,0.92443,-0.04563,-0.54854,-0.13891,-0.58441,-0.63233,-0.50464,-0.62732,0.040457,0.052913,-0.13022,-0.53388,0.4653,-0.51039,class2
0.49463,0.20149,-0.35697,-0.19451,-0.68116,-0.12427,-0.64087,-0.13724,-0.93755,-0.91457,-0.94625,-0.93897,0.97089,-0.82704,0.42766,-0.98173,2.5102,-0.29723,class2
0.90583,0.98432,2.4101,-0.19451,0.61566,-0.10085,-0.056093,-0.12132,0.60306,0.58227,0.71809,0.47876,-0.67895,1.2621,-1.4576,0.7061,-0.47691,-0.42661,class1
-0.54709,1.7324,2.4101,-0.19451,-0.04304,-0.10396,-0.13304,-0.11447,-0.58441,-0.57524,-0.7497,-0.38899,0.55843,-1.5821,2.1205,-0.58566,-0.016513,2.1545,class2
-0.72528,1.1757,2.4101,-0.19451,-0.2283,-0.11599,0.19013,-0.061829,-0.57277,-0.5911,-0.67312,-0.42871,0.29944,-1.1393,1.63,-0.61931,-0.33517,2.529,class2
1.2485,0.044929,-0.35697,-0.19451,-0.4959,-0.12268,-0.51776,-0.13891,-0.84151,-0.75283,-0.88243,-0.8687,1.4889,-0.96329,0.1391,-0.89889,0.80688,0.31397,class1
1.0566,1.2105,-0.35697,-0.19451,-0.29005,-0.11058,0.26708,-0.097846,0.12186,0.14464,0.14884,0.066272,0.1076,0.28,-0.5823,0.12882,-0.65046,-0.40774,class1
-1.6573,-0.47696,-0.35697,-0.19451,0.12164,-0.061239,-0.24076,-0.10188,-0.8774,-0.9114,-0.83649,-0.88398,0.40496,-0.44667,0.35071,-0.87041,2.1163,-0.57048,class1
-0.17701,-1.5381,-0.35697,-0.19451,-0.29005,-0.099889,-0.27154,-0.12606,2.3707,2.4153,2.2599,2.4343,-1.5231,1.2054,-0.51496,2.2697,-1.0986,-0.61356,class1
-1.3832,-0.52915,-0.35697,-0.19451,-0.10479,-0.11009,-0.10226,-0.11074,0.67582,0.62667,0.80488,0.56126,-0.99549,1.4154,-1.3999,0.79411,-0.48774,-0.46645,class2
-1.3558,-0.98145,2.4101,-0.19451,-0.33122,-0.10749,0.005463,-0.086012,-0.44665,-0.37862,-0.4204,-0.53871,0.98049,-0.1912,-0.65924,-0.44846,0.044003,-0.16845,class1
0.52204,0.74078,-0.35697,-0.19451,-0.04304,-0.10286,0.005463,-0.12229,-0.52621,-0.58476,-0.63993,-0.32788,-0.10342,-1.1904,2.1205,-0.53388,0.084625,2.51,class2
-0.84864,0.96693,-0.35697,-0.19451,-0.45473,-0.12235,-0.24076,-0.1306,-0.66106,-0.6577,-0.7982,-0.49288,0.56802,-1.4572,1.8993,-0.67367,-0.031233,2.205,class2
-1.6162,-1.5555,-0.35697,-0.19451,0.039298,-0.045052,-0.25615,-0.1056,-0.43792,-0.41668,-0.37445,-0.52954,0.54884,0.064267,-0.65924,-0.40186,0.1728,-0.29783,class1
-0.053646,-1.1032,-0.35697,-0.19451,0.14222,-0.075361,0.12857,-0.091302,-0.27008,-0.23275,-0.20598,-0.37983,0.55843,0.20619,-0.90933,-0.23101,-0.020116,-0.2674,class1
0.26161,1.1061,-0.35697,-0.19451,0.018713,-0.08163,1.0519,-0.080439,0.50022,0.48713,0.58535,0.40543,-0.52548,0.97828,-1.1306,0.57149,-0.55601,-0.44067,class1
0.33014,1.0191,2.4101,-0.19451,0.45099,-0.055758,1.2674,-0.044119,0.07335,0.12561,0.072264,0.023495,0.41455,0.052913,-0.50535,0.05116,-0.78447,-0.32704,class1
0.97436,0.010136,-0.35697,-0.19451,-0.61941,-0.12665,-0.44082,-0.13356,-0.80755,-0.72112,-0.84414,-0.83814,1.4409,-0.90652,0.091011,-0.86524,0.50464,0.2274,class1
-1.0954,-0.042052,-0.35697,-0.19451,0.059883,-0.099332,1.1596,-0.094629,0.46917,0.42688,0.56238,0.39321,-0.76528,1.0067,-0.93819,0.54819,-0.52429,-0.49442,class2
0.59057,-0.80748,-0.35697,-0.19451,-0.37239,-0.098898,-0.24076,-0.11322,0.58947,0.61081,0.62364,0.52154,-0.28568,0.71146,-0.91895,0.61032,-0.75145,-0.43225,class2
-0.08106,0.79297,-0.35697,-0.19451,-0.26947,-0.10538,-0.39465,-0.12455,-0.29046,-0.34057,-0.44082,-0.059002,-0.21853,-1.2415,2.3225,-0.30608,-0.3465,2.4862,class2
-1.1502,-0.52915,-0.35697,-0.19451,-0.43415,-0.12392,-0.37926,-0.11643,1.971,2.0284,1.9255,1.9484,-1.0818,1.3132,-1.1402,1.9305,-1.045,-0.50379,class1
1.1937,2.0107,-0.35697,-0.19451,0.018713,-0.094938,-0.025315,-0.092212,-0.69889,-0.71795,-0.79309,-0.5601,0.39537,-1.2017,1.6396,-0.73062,0.083552,2.4521,class2
-1.5614,1.3322,-0.35697,-0.19451,0.47157,-0.059715,0.42097,-0.097998,0.43231,0.38882,0.53174,0.35043,-0.7461,1.018,-0.97666,0.51712,-0.49871,-0.48781,class1
-1.4654,-0.63352,-0.35697,-0.19451,-0.12538,-0.083545,-0.14843,-0.11047,-0.89389,-0.90188,-0.88499,-0.88703,0.65435,-0.67376,0.48538,-0.9196,1.9092,-0.56078,class1
0.851,-1.5207,-0.35697,-0.19451,-0.55765,-0.12171,-0.53315,-0.13543,-0.77359,-0.8004,-0.71651,-0.80759,0.38577,-0.25365,0.042918,-0.74875,0.97133,-0.47523,class2
-0.72528,-0.094241,-0.35697,-0.19451,-0.59882,-0.1259,-0.51776,-0.13816,-0.82695,-0.74966,-0.86201,-0.85037,1.3738,-0.91219,0.16796,-0.88595,0.52106,0.20031,class1
-0.28666,-0.024656,-0.35697,-0.19451,-0.53707,-0.12665,-0.53315,-0.13734,-0.8027,-0.70526,-0.84925,-0.83203,1.5368,-0.96896,0.10063,-0.86265,0.40808,0.34347,class1
-0.5608,-0.65092,-0.35697,-0.19451,-0.39298,-0.1119,-0.34848,-0.12842,1.8002,1.7144,1.8362,1.8201,-2.2425,1.7163,-0.65924,1.8399,-0.768,-0.63474,class1
1.2759,-1.0336,-0.35697,-0.19451,-0.14596,-0.1021,-0.16382,-0.10678,-0.76098,-0.76235,-0.72672,-0.79231,0.60639,-0.39558,0.062155,-0.7591,0.66686,-0.38979,class2
-0.39632,1.2627,-0.35697,-0.19451,0.59508,-0.099201,1.3751,-0.077628,0.69328,0.66155,0.80233,0.5857,-0.85161,1.2962,-1.3422,0.79152,-0.54885,-0.45786,class1
0.76876,-1.886,-0.35697,-0.19451,-0.39298,-0.1226,-0.27154,-0.11926,2.7044,2.8846,2.4207,2.8406,-0.56385,0.32541,0.014062,2.4328,-1.4115,-0.62619,class1
1.5638,-0.00726,-0.35697,-0.19451,-0.51648,-0.12557,-0.53315,-0.13734,-0.93076,-0.93677,-0.91817,-0.92981,0.70231,-0.67943,0.4469,-0.95325,2.5102,-0.51846,class1
0.8373,0.86255,-0.35697,-0.19451,-0.16655,-0.10881,-0.086871,-0.10642,-0.52135,-0.54987,-0.6578,-0.32483,0.16515,-1.338,2.1013,-0.5313,-0.13341,2.3915,class2
0.028594,-0.059448,2.4101,-0.19451,-0.084209,-0.10848,0.22091,-0.071654,-0.35061,-0.30568,-0.31574,-0.43177,0.69272,-0.054952,-0.60153,-0.34232,-0.14029,-0.26013,class1
1.6734,-0.54654,-0.35697,-0.19451,-0.37239,-0.11575,-0.54854,-0.13816,-0.65427,-0.72112,-0.54293,-0.71593,-0.074648,0.20619,-0.2745,-0.57271,0.89893,-0.50148,class2
0.11084,-0.98145,-0.35697,-0.19451,-0.18713,-0.096173,-0.086871,-0.11926,-0.25941,-0.22006,-0.19066,-0.37677,0.56802,0.24593,-0.98628,-0.21548,0.010579,-0.26238,class1
-1.6848,-1.3816,-0.35697,-0.19451,0.10105,-0.07404,-0.009926,-0.11416,-0.47964,-0.44205,-0.43572,-0.56315,0.73109,-0.10037,-0.56306,-0.46399,0.13485,-0.25291,class1
1.0566,-1.4337,-0.35697,-0.19451,-0.35181,-0.11009,-0.36387,-0.12273,2.2523,2.2567,2.1961,2.2906,-1.7916,1.4722,-0.69772,2.2049,-0.99666,-0.60635,class1
1.4815,1.5236,2.4101,-0.19451,0.28631,0.008464,-0.20998,-0.1107,-0.56598,-0.58159,-0.66546,-0.42566,0.31863,-1.1279,1.5915,-0.61672,-0.40065,2.5353,class2
-0.94459,-0.2856,-0.35697,-0.19451,-0.29005,-0.12268,0.63641,0.20324,0.33432,0.38248,0.32498,0.29543,0.16515,0.21187,-0.52458,0.30744,-0.8604,-0.40674,class2
